id_registro,comentario,empresa,sede,rubro,estrellas,sentimiento_estrella,fecha_resena,url,comentario_limpio,texto_modelo,longitud_caracteres,cantidad_palabras,comentario_corto,sin_contenido_alfabetico,duplicado_global,duplicado_empresa_sede,estrellas_validas,sentimiento_esperado,sentimiento_consistente,requiere_revision,motivo_revision,sentimiento_modelo,polaridad_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,requiere_revision_etiqueta,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_final_original,sentimiento_final_origen,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia,sentimiento_ia_neutral,confianza_ia_neutral,justificacion_ia_neutral,usar_etiqueta_ia_neutral,regla_aplicada,tercil_longitud,etiqueta_llm,confianza_llm,justificacion_llm,sentimiento_v2
1735,"Lugar concurrido los fines de semana, alto tránsito, las ofertas no están mal no obstante a ello no encontré algunos productos básicos de higiene, como hay en otros Metros, por todo lo demás si esta organizado, lo único a tener en cuenta es la seguridad al exterior, de preferencia no ir arriba de las 9pm, zona bo tan segura.",Metro,Breña,Retail,4,positivo,Hace 4 años,"https://www.google.com/maps/place/Metro+Bre%C3%B1a/@-12.053956,-77.0534221,15z/data=!4m8!3m7!1s0x9105c8c53e4b0cb1:0x35d73616c6af137!8m2!3d-12.0539772!4d-77.0431223!9m1!1b1!16s%2Fg%2F11h1cmj1r?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Lugar concurrido los fines de semana, alto tránsito, las ofertas no están mal no obstante a ello no encontré algunos productos básicos de higiene, como hay en otros Metros, por todo lo demás si esta organizado, lo único a tener en cuenta es la seguridad al exterior, de preferencia no ir arriba de las 9pm, zona bo tan segura.",lugar concurrido los fines de semana alto tránsito las ofertas no están mal no obstante a ello no encontré algunos productos básicos de higiene como hay en otros metros por todo lo demás si esta organizado lo único a tener en cuenta es la seguridad al exterior de preferencia no ir arriba de las 9pm zona bo tan segura,326,59,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.5086423754692078,0.0156754162162542,0.5086423754692078,0.4756821990013122,,positivo,True,baja,sin_etiqueta_final_confiable;baja_confianza_modelo,,sin_etiqueta,,,,,,,,,,larga,neutral,0.8,"Describe concurrencia y faltas, sin fuerte preferencia",neutral
1543,"La propuesta de Falabella, como la conocemos. Variedad, promociones y buena calidad.",Falabella,San Isidro,Retail,5,muy positivo,Hace 4 meses,"https://www.google.com/maps/place/Falabella+San+Isidro/@-12.095059,-77.0353392,15z/data=!3m1!5s0x9105c8659f44c175:0xad6aabac9e79ccf4!4m8!3m7!1s0x9105c8659f618827:0xeb62a6d2d04ae434!8m2!3d-12.0950802!4d-77.0250394!9m1!1b1!16s%2Fg%2F12vr6lfkt?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","La propuesta de Falabella, como la conocemos. Variedad, promociones y buena calidad.",la propuesta de falabella como la conocemos variedad promociones y buena calidad,84,12,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9317724108695984,0.0032236247789114,0.0650039464235305,0.9317724108695984,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.9,"Resalta variedad y calidad, tono favorable",positivo
4513,Hace falta cajas en el 2 do piso y el personal no está ubicado sobre el lugar donde se encuentran las cosas. Por ejemplo estaba apurada y me hicieron dar vueltas para encontrar la panadería tenía q bajar y hacer fila para pagar en las cajas de abajo. Teniendo un 2 do piso tan amplio y variado podrían habilitar cajas. Decidí no comprar.,Wong,Miraflores,Retail,3,neutral,Hace 4 años,"https://www.google.com/maps/place/Wong+Balta/@-12.0918647,-77.0830566,13z/data=!4m12!1m2!2m1!1swong+miraflores!3m8!1s0x9105c818937627d1:0x58b52912789b6072!8m2!3d-12.1229264!4d-77.0321381!9m1!1b1!15sCg93b25nIG1pcmFmbG9yZXMiA4gBAVoRIg93b25nIG1pcmFmbG9yZXOSAQtzdXBlcm1hcmtldOABAA!16s%2Fg%2F11b6gnjz11?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Hace falta cajas en el 2 do piso y el personal no está ubicado sobre el lugar donde se encuentran las cosas. Por ejemplo estaba apurada y me hicieron dar vueltas para encontrar la panadería tenía q bajar y hacer fila para pagar en las cajas de abajo. Teniendo un 2 do piso tan amplio y variado podrían habilitar cajas. Decidí no comprar.,hace falta cajas en el 2 do piso y el personal no está ubicado sobre el lugar donde se encuentran las cosas por ejemplo estaba apurada y me hicieron dar vueltas para encontrar la panadería tenía q bajar y hacer fila para pagar en las cajas de abajo teniendo un 2 do piso tan amplio y variado podrían habilitar cajas decidí no comprar,337,63,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.9164882898330688,0.9164882898330688,0.0802233442664146,0.0032884664833545,negativo,neutral,True,baja,sin_etiqueta_final_confiable,,ia_clase_minoritaria,negativo,alta,Crítica clara pero no extrema,si,,,,,,larga,negativo,0.88,"Queja logística, decide no comprar",negativo
4603,"Sí, estuve en la tienda Wong de bajada Balta, de Miraflores , me encanta esa tienda ( bueno otras de Wong también), excelente , encuentro de todo en sus dos pisos, me encanta la calidad y el orden y pulcritud de la tienda, muy buen servicio, compré verduras, abarrotes, vino, librería ...de todo un poco....feliz!! I love You Wong. ❤️",Wong,Miraflores,Retail,5,muy positivo,Hace 4 años,"https://www.google.com/maps/place/Wong+Balta/@-12.0918647,-77.0830566,13z/data=!4m12!1m2!2m1!1swong+miraflores!3m8!1s0x9105c818937627d1:0x58b52912789b6072!8m2!3d-12.1229264!4d-77.0321381!9m1!1b1!15sCg93b25nIG1pcmFmbG9yZXMiA4gBAVoRIg93b25nIG1pcmFmbG9yZXOSAQtzdXBlcm1hcmtldOABAA!16s%2Fg%2F11b6gnjz11?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Sí, estuve en la tienda Wong de bajada Balta, de Miraflores , me encanta esa tienda ( bueno otras de Wong también), excelente , encuentro de todo en sus dos pisos, me encanta la calidad y el orden y pulcritud de la tienda, muy buen servicio, compré verduras, abarrotes, vino, librería ...de todo un poco....feliz!! I love You Wong. ❤️",sí estuve en la tienda wong de bajada balta de miraflores me encanta esa tienda bueno otras de wong también excelente encuentro de todo en sus dos pisos me encanta la calidad y el orden y pulcritud de la tienda muy buen servicio compré verduras abarrotes vino librería de todo un poco feliz i love you wong,334,57,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9733861684799194,0.0023702282924205,0.0242435205727815,0.9733861684799194,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,muy positivo,0.96,"Entusiasmo extremo, elogio total",muy positivo
4395,"Variedad y precio muy bien, la atención de la cajera también fue óptimo como la ayuda de un repositor a la hora de ayudarme con 1 producto.",Wong,La Molina,Retail,4,positivo,Hace 4 años,"https://www.google.com/maps/place/Wong+La+Molina/@-12.0909119,-77.371532,10z/data=!4m12!1m2!2m1!1swong+la+molina!3m8!1s0x9105c71a9112c9a1:0xf1ccb920f195bc5b!8m2!3d-12.0919991!4d-76.9514207!9m1!1b1!15sCg53b25nIGxhIG1vbGluYSIDiAEBWhAiDndvbmcgbGEgbW9saW5hkgELc3VwZXJtYXJrZXSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRTYkdSdVdYUlJWa1p5Vld4UmQxTkZNVE5VUjJSeVRsaG9UMUpWUlJBQuABAPoBBAgAECE!16s%2Fg%2F1tm8g106?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Variedad y precio muy bien, la atención de la cajera también fue óptimo como la ayuda de un repositor a la hora de ayudarme con 1 producto.",variedad y precio muy bien la atención de la cajera también fue óptimo como la ayuda de un repositor a la hora de ayudarme con 1 producto,139,27,False,False,False,False,True,positivo,True,False,,POS,positivo,0.947838008403778,0.0031489932443946,0.0490130297839641,0.947838008403778,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,positivo,0.95,"Elogia variedad, precio y atención, sin quejas.",positivo
2803,"Una experiencia no muy recomendable, entré a comprar unas gaseosas aprox 9.50pm y había una tienda deliplaza que contaba con una vitrina de bebidas, la chica que atendía estaba muy apurada por salir limpiando las mesas, nos mandó pagar a las cajas del supermercado pudiendo ella recibir el pago, un atención no muy buena.",Plaza Vea,Jockey Plaza,Retail,3,neutral,Hace un año,"https://www.google.com/maps/place/Plaza+Vea/@-12.0849708,-76.978382,17z/data=!4m8!3m7!1s0x9105c7b29d8327ab:0x53a1dec5abe39636!8m2!3d-12.0849761!4d-76.9758071!9m1!1b1!16s%2Fg%2F1tcw4phd?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Una experiencia no muy recomendable, entré a comprar unas gaseosas aprox 9.50pm y había una tienda deliplaza que contaba con una vitrina de bebidas, la chica que atendía estaba muy apurada por salir limpiando las mesas, nos mandó pagar a las cajas del supermercado pudiendo ella recibir el pago, un atención no muy buena.",una experiencia no muy recomendable entré a comprar unas gaseosas aprox 9 50pm y había una tienda deliplaza que contaba con una vitrina de bebidas la chica que atendía estaba muy apurada por salir limpiando las mesas nos mandó pagar a las cajas del supermercado pudiendo ella recibir el pago un atención no muy buena,321,55,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.9509634971618652,0.9509634971618652,0.0448808036744594,0.0041556917130947,,neutral,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,muy positivo,alta,Elogio claro o recomendación explícita,si,muy positivo,alta,Elogio fuerte y recomendación clara,si,,larga,negativo,0.93,"Describe mala atención y descontento, sin gravedad.",negativo
3931,"No había mucha gente,los juegos para los niños están abiertos,ahí pequeños puestos que venden cosas lindas,los juegos del Coney que están en el primer piso ahora usan monedas y no tarjeta,pero las que están en el patio de comida si usa tarjeta ojalá les sirva de algo",Tottus,Atocongo,Retail,4,positivo,Editado Hace 4 años,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","No había mucha gente,los juegos para los niños están abiertos,ahí pequeños puestos que venden cosas lindas,los juegos del Coney que están en el primer piso ahora usan monedas y no tarjeta,pero las que están en el patio de comida si usa tarjeta ojalá les sirva de algo",no había mucha gente los juegos para los niños están abiertos ahí pequeños puestos que venden cosas lindas los juegos del coney que están en el primer piso ahora usan monedas y no tarjeta pero las que están en el patio de comida si usa tarjeta ojalá les sirva de algo,267,51,False,False,False,False,True,positivo,True,False,,POS,positivo,0.5154287219047546,0.0229684766381979,0.4616028070449829,0.5154287219047546,positivo,positivo,True,baja,baja_confianza_modelo,positivo,consistencia_estrella_modelo,,,,,,,,,,larga,neutral,0.9,Información objetiva sin elogios ni quejas predominantes.,neutral
187,"Un lugar muy bonito para trabajar, con espacios abiertos, oficinas modernas y áreas verdes, tiene todo un ecosistema dentro",BCP,La Molina,Banca,5,muy positivo,Hace 3 años,"https://www.google.com/maps/place/BCP+Sede+Central/@-12.1165405,-77.3505486,10z/data=!4m12!1m2!2m1!1sbcp+la+molina!3m8!1s0x9105c6c34f1fe2c7:0xa091f19f413baad7!8m2!3d-12.0695085!4d-76.9370266!9m1!1b1!15sCg1iY3AgbGEgbW9saW5hIgOIAQFaDyINYmNwIGxhIG1vbGluYZIBBGJhbmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXRiazFNVVhKblJSQULgAQD6AQQIABBB!16s%2Fg%2F1tvw5_7n?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Un lugar muy bonito para trabajar, con espacios abiertos, oficinas modernas y áreas verdes, tiene todo un ecosistema dentro",un lugar muy bonito para trabajar con espacios abiertos oficinas modernas y áreas verdes tiene todo un ecosistema dentro,123,19,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9769709706306458,0.0027021495625376,0.0203268155455589,0.9769709706306458,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,media,positivo,0.92,Elogia instalaciones y ambiente sin exageración.,positivo
923,"Si pudiera darle 0 estrellas lo haria. El servicio de Entel es NEFASTO. Hice una portabilidad y por más que han pasado más de 10 dias no tengo linea. La srita que realizó mi portabilidad Mary Suico solo esperó a que haga el pago del chip para pasarme a entel y luego, a pesar de que no tenia linea y le escribia diariamente, NUNCA me contestó. Voy yendo 3 veces a quejarme presencialmente y lo Unico que te dicen es que es un error del sistema, que no pueden hacer nada más que enviar un correo y esperar 72 horas. NO PIENSEN EN PASARSE JAMÁS A ENTEL, SU SERVICIO ES PÉSIMO, LA ATENCIÓN ES TERRIBLE Y NADIE TE SOLUCIONA NADA.",Entel,San Isidro,Telecomunicaciones,1,muy negativo,Hace un año,"https://www.google.com/maps/place/TIENDA+PASEO+DE+LA+REPUBLICA+-+ENTEL/@-12.0982674,-77.0367448,15z/data=!3m1!5s0x9105c86f3dde4ac1:0x933beb97bca362e3!4m8!3m7!1s0x9105c865ea057e4f:0x4b6811f4738d98a0!8m2!3d-12.0982886!4d-77.026445!9m1!1b1!16s%2Fg%2F1vs1syvx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Si pudiera darle 0 estrellas lo haria. El servicio de Entel es NEFASTO. Hice una portabilidad y por más que han pasado más de 10 dias no tengo linea. La srita que realizó mi portabilidad Mary Suico solo esperó a que haga el pago del chip para pasarme a entel y luego, a pesar de que no tenia linea y le escribia diariamente, NUNCA me contestó. Voy yendo 3 veces a quejarme presencialmente y lo Unico que te dicen es que es un error del sistema, que no pueden hacer nada más que enviar un correo y esperar 72 horas. NO PIENSEN EN PASARSE JAMÁS A ENTEL, SU SERVICIO ES PÉSIMO, LA ATENCIÓN ES TERRIBLE Y NADIE TE SOLUCIONA NADA.",si pudiera darle 0 estrellas lo haria el servicio de entel es nefasto hice una portabilidad y por más que han pasado más de 10 dias no tengo linea la srita que realizó mi portabilidad mary suico solo esperó a que haga el pago del chip para pasarme a entel y luego a pesar de que no tenia linea y le escribia diariamente nunca me contestó voy yendo 3 veces a quejarme presencialmente y lo unico que te dicen es que es un error del sistema que no pueden hacer nada más que enviar un correo y esperar 72 horas no piensen en pasarse jamás a entel su servicio es pésimo la atención es terrible y nadie te soluciona nada,625,120,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9681753516197203,0.9681753516197203,0.0290319472551345,0.0027927397750318,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.99,"Queja grave, enojo extremo, recomienda no usar.",muy negativo
2166,"Pésimo, pase mis dos líneas post pago a Prepago en Abril, fui atendido, me dieron un documento firmado y sellado y después de un mes, me siguen cobrando y en ela sistema no figura, a que juegan, lo hacen apropósito, son prácticas deshonestas. Ojalá desaparezcan.",Movistar,Miraflores,Telecomunicaciones,1,muy negativo,Hace un año,"https://www.google.com/maps/place/Movistar/@-12.1186158,-77.03333,16z/data=!4m12!1m2!2m1!1smovistar+miraflores!3m8!1s0x9105c81c0cef6c61:0x2aed58e607474fbf!8m2!3d-12.1248277!4d-77.026139!9m1!1b1!15sChNtb3Zpc3RhciBtaXJhZmxvcmVzIgOIAQFaFSITbW92aXN0YXIgbWlyYWZsb3Jlc5IBEXRlbGVwaG9uZV9jb21wYW554AEA!16s%2Fg%2F11bc73m4zm?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Pésimo, pase mis dos líneas post pago a Prepago en Abril, fui atendido, me dieron un documento firmado y sellado y después de un mes, me siguen cobrando y en ela sistema no figura, a que juegan, lo hacen apropósito, son prácticas deshonestas. Ojalá desaparezcan.",pésimo pase mis dos líneas post pago a prepago en abril fui atendido me dieron un documento firmado y sellado y después de un mes me siguen cobrando y en ela sistema no figura a que juegan lo hacen apropósito son prácticas deshonestas ojalá desaparezcan,262,45,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.972184419631958,0.972184419631958,0.0250095836818218,0.0028060148470103,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.98,"Enfado fuerte, denuncia fraude, sugiere desaparición.",muy negativo
1698,Falta personal en las cajas. Las que atienden se nota claramente que están bastante cansadas y en ocasiones no son atentas y gentiles. Hagan mejor la rotación del personal y denles descanso.,Metro,Breña,Retail,3,neutral,Hace 3 años,"https://www.google.com/maps/place/Metro+Bre%C3%B1a/@-12.053956,-77.0534221,15z/data=!4m8!3m7!1s0x9105c8c53e4b0cb1:0x35d73616c6af137!8m2!3d-12.0539772!4d-77.0431223!9m1!1b1!16s%2Fg%2F11h1cmj1r?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Falta personal en las cajas. Las que atienden se nota claramente que están bastante cansadas y en ocasiones no son atentas y gentiles. Hagan mejor la rotación del personal y denles descanso.,falta personal en las cajas las que atienden se nota claramente que están bastante cansadas y en ocasiones no son atentas y gentiles hagan mejor la rotación del personal y denles descanso,190,32,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.961558759212494,0.961558759212494,0.0348634496331214,0.0035777639131993,negativo,neutral,True,baja,sin_etiqueta_final_confiable,,ia_clase_minoritaria,negativo,alta,Crítica clara pero no extrema,si,,,,,,media,negativo,0.94,Insatisfacción con atención y cansancio del personal.,negativo
556,Casi una hora de espera para comprar un chip. Los trabajadores van llegando tarde y los que están demoran un montón.,Claro,Miraflores,Telecomunicaciones,2,negativo,Hace 8 meses,"https://www.google.com/maps/place/Claro+%7C+Centro+de+Atenci%C3%B3n+%7C+Miraflores/@-12.0671125,-77.1219397,12z/data=!4m12!1m2!2m1!1sclaro+miraflores!3m8!1s0x9105c81937703e63:0xc13d8f83068682dc!8m2!3d-12.1238173!4d-77.0294468!9m1!1b1!15sChBjbGFybyBtaXJhZmxvcmVzIgOIAQFaEiIQY2xhcm8gbWlyYWZsb3Jlc5IBI3RlbGVjb21tdW5pY2F0aW9uc19zZXJ2aWNlX3Byb3ZpZGVy4AEA!16s%2Fg%2F11xbgjr16?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Casi una hora de espera para comprar un chip. Los trabajadores van llegando tarde y los que están demoran un montón.,casi una hora de espera para comprar un chip los trabajadores van llegando tarde y los que están demoran un montón,116,21,False,False,False,False,True,negativo,True,False,,NEG,negativo,0.9708455204963684,0.9708455204963684,0.0262939091771841,0.0028606462292373,negativo,negativo,False,alta,,negativo,consistencia_estrella_modelo,,,,,,,,,,media,negativo,0.93,Queja por larga espera y lentitud del personal.,negativo
992,Excelente la atención.Me tuvo muuuuucha paciencia el joven que me atendió y todos los que trabajan allí.,Entel,San Isidro,Telecomunicaciones,5,muy positivo,Hace 6 años,"https://www.google.com/maps/place/TIENDA+PASEO+DE+LA+REPUBLICA+-+ENTEL/@-12.0982674,-77.0367448,15z/data=!3m1!5s0x9105c86f3dde4ac1:0x933beb97bca362e3!4m8!3m7!1s0x9105c865ea057e4f:0x4b6811f4738d98a0!8m2!3d-12.0982886!4d-77.026445!9m1!1b1!16s%2Fg%2F1vs1syvx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Excelente la atención.Me tuvo muuuuucha paciencia el joven que me atendió y todos los que trabajan allí.,excelente la atención me tuvo muuuuucha paciencia el joven que me atendió y todos los que trabajan allí,104,18,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9759662747383118,0.0029397055041044,0.0210940185934305,0.9759662747383118,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,media,muy positivo,0.97,Elogio entusiasta y recomendación implícita.,muy positivo
4756,Gran variedad de productos,Wong,San Isidro,Retail,5,muy positivo,Hace 5 meses,"https://www.google.com/maps/place/Wong+Dos+de+Mayo/@-12.0919728,-77.0521564,15z/data=!4m8!3m7!1s0x9105c85a2cafbeed:0xff7fa211810ed3fb!8m2!3d-12.091994!4d-77.0418566!9m1!1b1!16s%2Fg%2F1td3skj_?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Gran variedad de productos,gran variedad de productos,26,4,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.8572446703910828,0.0070448676124215,0.1357104927301406,0.8572446703910828,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.9,"Elogio breve a la variedad, sin críticas.",positivo
2162,"Atención pésima. Hay un montón de empleados que no están haciendo nada y si les preguntas algo la respuesta es siempre ""no lo sé, pregunte en ese otro escritorio"". La persona que nos atendió lo hizo de mala forma y nos dio información incompleta. Fuimos para comprar un chip de celular: 40 min en una cola de 7 personas para pagar en la caja, nos tomaron 5 veces la huella digital! estuvimos como 1 hora. Como no se puede cargar crédito en la misma tienda Movistar (?), tuvimos que ir a un supermercado y al cargar el crédito, no pudimos usarlo porque nos pedía información para activar el chip como el código del empleado que nos vendió el mismo... Qué nadie nos dio en la tienda de Movistar! Cómo si no supiesen que es necesario para activar el chip... Total que no hemos podido activarlo por la inutilidad de sus empleados. Vergonzoso. Movistar falta el respeto a sus clientes. Nunca más voy a intentar contratar sus servicios.",Movistar,Miraflores,Telecomunicaciones,1,muy negativo,Hace 9 años,"https://www.google.com/maps/place/Movistar/@-12.1186158,-77.03333,16z/data=!4m12!1m2!2m1!1smovistar+miraflores!3m8!1s0x9105c81c0cef6c61:0x2aed58e607474fbf!8m2!3d-12.1248277!4d-77.026139!9m1!1b1!15sChNtb3Zpc3RhciBtaXJhZmxvcmVzIgOIAQFaFSITbW92aXN0YXIgbWlyYWZsb3Jlc5IBEXRlbGVwaG9uZV9jb21wYW554AEA!16s%2Fg%2F11bc73m4zm?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Atención pésima. Hay un montón de empleados que no están haciendo nada y si les preguntas algo la respuesta es siempre ""no lo sé, pregunte en ese otro escritorio"". La persona que nos atendió lo hizo de mala forma y nos dio información incompleta. Fuimos para comprar un chip de celular: 40 min en una cola de 7 personas para pagar en la caja, nos tomaron 5 veces la huella digital! estuvimos como 1 hora. Como no se puede cargar crédito en la misma tienda Movistar (?), tuvimos que ir a un supermercado y al cargar el crédito, no pudimos usarlo porque nos pedía información para activar el chip como el código del empleado que nos vendió el mismo... Qué nadie nos dio en la tienda de Movistar! Cómo si no supiesen que es necesario para activar el chip... Total que no hemos podido activarlo por la inutilidad de sus empleados. Vergonzoso. Movistar falta el respeto a sus clientes. Nunca más voy a intentar contratar sus servicios.",atención pésima hay un montón de empleados que no están haciendo nada y si les preguntas algo la respuesta es siempre no lo sé pregunte en ese otro escritorio la persona que nos atendió lo hizo de mala forma y nos dio información incompleta fuimos para comprar un chip de celular 40 min en una cola de 7 personas para pagar en la caja nos tomaron 5 veces la huella digital estuvimos como 1 hora como no se puede cargar crédito en la misma tienda movistar tuvimos que ir a un supermercado y al cargar el crédito no pudimos usarlo porque nos pedía información para activar el chip como el código del empleado que nos vendió el mismo qué nadie nos dio en la tienda de movistar cómo si no supiesen que es necesario para activar el chip total que no hemos podido activarlo por la inutilidad de sus empleados vergonzoso movistar falta el respeto a sus clientes nunca más voy a intentar contratar sus servicios,930,166,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9620612859725952,0.9620612859725952,0.035733688622713,0.0022049813997,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.99,"Queja extensa, enojo fuerte, indica no volver.",muy negativo
