id_registro,empresa,rubro,estrellas,comentario_limpio,etiqueta_modelo,confianza_modelo,cluster,sentimiento_v2,etiqueta_revisada,observacion_revision
2030,Movistar,Telecomunicaciones,3,La atencion es un poco lenta falta orden para las atenciones el lugar a veces keda chico especialmente los dias de pago . Se tiene k hacer cola afuera y adentro sugiero k tengan cajas para pago y otras para otras informaciones......,negativo,0.4548999965190887,9.0,negativo,,
802,Entel,Telecomunicaciones,1,Pesimo servicio,negativo,0.4000999927520752,4.0,muy negativo,,
3387,Ripley,Retail,1,"Pesima atención al cliente. Para cambiar una prenda de vestir hay que hacer una fila muy larga donde uno pierde más de una hora. En esa fila solo dan una nota de crédito con la cual hay que ir a otra caja para pagar por la prenda de vestir que uno quiere. Si esta prenda de vestir que era igual a la anterior que se devolvió está a mayor precio, uno tiene que pagar la diferencia. Que pena que esta tienda no sepa como es un buen servicio al cliente a nivel internacional.",muy negativo,0.4700999855995178,4.0,muy negativo,,
748,Claro,Telecomunicaciones,1,Dicen que la tarjeta SIM cuesta 70 soles + la recarga de 10G cuesta 30 soles. Es caro.,negativo,0.4905000030994415,4.0,negativo,,
585,Claro,Telecomunicaciones,4,"La atención de las señoritas muy amable y servicial, pero hay una cola excesiva (hasta fuera del local) y menos de la mitad de las ventanillas están operativas",neutral,0.362199991941452,9.0,negativo,,
1912,Metro,Retail,5,Aprovecho comprar por internet x la app. El servicio es tan bueno como cuando voy al mismo local,neutral,0.4383000135421753,4.0,positivo,,
341,BanBif,Banca,5,"No me pareció tan grave la espera, ya que solo éramos tres personas en la cola. Cuando me atendieron, el cajero resolvió mis requerimientos y además me recomendó una tarjeta de crédito, así que todo salió bien. Creo que las malas opiniones sobre la atención pueden deberse a que no es muy claro a dónde dirigirse al llegar, ya que no sigue la misma metodología que otros bancos. Aquí todo es más directo y sin escalas. Sería bueno que hubiera alguien orientando a los clientes que visitan esta sede por primera vez. Recién estoy empezando a usar BANBIF, así que veremos qué tal la experiencia.",negativo,0.4092999994754791,4.0,positivo,,
3455,Ripley,Retail,4,"Es el cetro comercial bastante completo y agradable para hacer compras, pero la verdad que su tarjeta bebé crédito bsi fue un dolor de cabeza por eso dejé de comprar en el l tienda después de años me animé a entrar",positivo,0.4063999950885772,6.0,negativo,,
998,Entel,Telecomunicaciones,5,Después de haber sido literalmente asaltada por las otras dos empresas grandes decidí pasarme a Entel. Me siento feliz. No me roban. Tienen buena atención y buen servicio. Tampico me atiborran de publicidad y tienen buenos precios. Ojalá se mantengan así.,positivo,0.4569000005722046,15.0,muy positivo,,
79,BBVA,Banca,5,Agencia principal del bbva,neutral,0.4957999885082245,6.0,neutral,,
4243,Tottus,Retail,4,"Ok muy bien no me puedo decir muxo del establecimiento lo único q sus probadores para cerrado ok es protocolo supongo. Es más tengo una sola sugerencia cuando compren pantalones o alguna prenda allí ,sus talla NO SON CONPLETAS osea si tú eres 34 tienes q elegir un 36 siempre una talla más en zapatillas lo mismo ....no se confíen el resto todo bien todo ordenado",neutral,0.3912999927997589,4.0,positivo,,
2468,Movistar,Telecomunicaciones,5,"Me atendieron rápido porque iba a comprar.. Sin embargo, vi una señora que no le resolvían su problema de cobro.. Se demoró algo para que yo escuhara: gracias.. Asi que...",negativo,0.4144000113010406,4.0,neutral,,
608,Claro,Telecomunicaciones,5,"Atencion un poco lenta, muchos clientes reclamando. Pero al menos intenta resolver problemas. La atencion es amable.",neutral,0.4296999871730804,0.0,neutral,,
1574,Interbank,Banca,2,"Tienen 6 ventanillas de atención, solo atienden en 3",neutral,0.4934000074863434,4.0,negativo,,
3084,Plaza Vea,Retail,3,"Es un supermercado bien ubicado y con un buen surtido de productos. Sin embargo su politica de atencion a clientes debe mejorar. Si se guarda la mercaderia comprada ALLI en los casilleros ofrecidos para ayudar al cliente, debe ser posible salir del establecimiento con la llave. Hoy me indicaron que eso no es posible.(¿?)",neutral,0.4269999861717224,4.0,neutral,,
3806,Ripley,Retail,5,"Un centro comercial amplio y variado, que en los últimos años a crecido mucho",positivo,0.4670999944210052,1.0,neutral,,
2579,Oechsle,Retail,5,"Cómo todo el centro comercial Jockey Plaza, moderno y cómodo para las compras y pasar un buen rato viendo la mercancía y las ofertas. Algo que no me pareció muy bien, es que a los precios que exhiben las mercancías, al momento del pago les aumentan el IGV, (18%) por lo que si tú vas pensando el importe que vas a pagar, se descuadra con éste incremento.",neutral,0.4264000058174133,1.0,neutral,,
4249,Tottus,Retail,4,"Hay variedad de productos, protocolos de covid al ingreso al supermercado. No hay aire acondicionado, por lo que dentro se siente bastante calor. En cuanto a precios, han subido un poco en las últimas semanas, por tema político. La zona de taxis está frente a la entrada principal, lo que puede generar un poco de desorden, porque se cruza con las colas para el ingreso.",negativo,0.4050000011920929,23.0,negativo,,
2045,Movistar,Telecomunicaciones,3,Mucha gente ve temprano para que no te duela la cabeza,neutral,0.4268999993801117,9.0,negativo,,
4210,Tottus,Retail,3,"Lo bueno: Encuentras de todo, ambiente agradable y tiene buenos precios. Lo malo: Si vas con auto, ahora cobran estacionamiento. O sea si vas a ver precios o haces compras menores de S/50, tienes que pagar el estacionamiento, por eso prefiero ir a Metro que está al frente.",neutral,0.435699999332428,15.0,negativo,,
3423,Ripley,Retail,4,"Siguen los protocolos, las ofertas por fiestas son aceptables, el personal trata de guardar el orden en las filas y la atención es rápida. Quizás si pudieran implementar algo para autoservicio sería lo ideal, de preferencia que no sea en el teléfono, porque la señal no siempre es buena. Siguen solicitando el carnet para ingresar",neutral,0.4438000023365021,4.0,positivo,,
435,Claro,Telecomunicaciones,3,"Avanzando,se va posicionando.",negativo,0.4047000110149383,6.0,neutral,,
2454,Movistar,Telecomunicaciones,4,"Buena atención pero ponen demasiadas trabas para sacar línea o equipo sobretodo para extranjeros, por eso las Malvinas tiene demanda, si una persona va a un negocio formal no es para delinquir.",neutral,0.3716999888420105,4.0,negativo,,
867,Entel,Telecomunicaciones,5,Buen o,positivo,0.4047000110149383,20.0,positivo,,
1205,Falabella,Retail,4,Tiene buenas marcas. No me dejaron entrar al probador con mi hijo de 12 años,positivo,0.4424999952316284,4.0,neutral,,
1101,Entel,Telecomunicaciones,5,Me atienden pronto y resuelven los problemas en tiempo corto.,positivo,0.4977999925613403,4.0,positivo,,
3245,Plaza Vea,Retail,3,Tengo mala experiencia con el parqueo de carros. No entiendo te dan 30 minutos de parqueo por consumo de 50 soles. Mientras que al pagar sólo en la caja te pasas más de 20 minutos haciendo las largas colas porque sólo hay dos cajas atendiendo. Creó que deberían de reconsiderar y ser más benevolente en cuanto al tiempo que se deja el auto en las cocheras. En lo demás todo limpio y ordenado. Gracias.,negativo,0.3521000146865845,4.0,negativo,,
2434,Movistar,Telecomunicaciones,2,"Es una agencia que cuando el cliente llega, siempre tiene que esperar y hay cola de gente que sale del local. Algunos se van porque se cansaron esperar....una calamidad la atención. No la recomiendo.",negativo,0.4661000072956085,9.0,muy negativo,,
1277,Falabella,Retail,1,"Es un gran almacén , como tantos pero con muy mal servido",neutral,0.4257999956607818,4.0,negativo,,
4155,Tottus,Retail,5,"Buenas medidas de bioseguridad, se puede comprar sin problemas. No me gusto, q el colaborador de la zona de embutidos no quiso cortarme jamón...me dijo q estaba limpiando la cortadora",positivo,0.4158999919891357,4.0,neutral,,
612,Claro,Telecomunicaciones,5,"La única demora que sufre eTe centro de atención es para sacar los tickets para la atención (hay cola) después de ello, la atención por parte del personal es rápida, eficiente y la solución de problemas es buena",positivo,0.4824000000953674,9.0,positivo,,
2098,Movistar,Telecomunicaciones,1,Si buscan un mal servicio y una peor atención al cliente contraten a Movistar. Un ejemplo de cómo no se deben hacer las cosas.,negativo,0.4810999929904938,4.0,muy negativo,,
3268,Plaza Vea,Retail,4,"Lugar amplio, diversidad de productos, tienen un Inkafarma dentro, pero a mí parecer no hay muchas variedad en tipos de tortas. 🎂…",neutral,0.4656000137329101,6.0,neutral,,
4247,Tottus,Retail,4,"Limpio, ordenado y han separado los anaqueles de tal manera que el distaciamiento se hace de forma casi natural.... recomiendo ir día de semana menos afluencia de público.",neutral,0.4905000030994415,10.0,muy positivo,,
3150,Plaza Vea,Retail,5,"Amplio supermercado, no destaca por su atención personalizada pero cumple con lo necesario. Hay de todo. Esta en el nivel sótano, pero tiene fajas y ascensor para facilitar el ingreso. Si vienes en auto, puedes estacionar en el nivel de sótano y tus compras serán más fáciles de llevar.",positivo,0.4043999910354614,6.0,neutral,,
3786,Ripley,Retail,5,Muy lindo lugar para hacer compras,muy positivo,0.4774999916553497,14.0,muy positivo,,
3103,Plaza Vea,Retail,4,Un lugar donde encuentras de todo a un bajo precio,muy positivo,0.4510000050067901,6.0,positivo,,
1139,Falabella,Retail,1,"La tienda es genial y los productos buenos. Pero por favor bajen el volumen, parece discoteca y así no es nada grato comprar, dan ganas de salir corriendo. Lo he comentado en la tienda y dicen que es política de empresa.",neutral,0.4330999851226806,4.0,neutral,,
2688,Oechsle,Retail,4,"Como siempre tiene variedad y buenas ofertas. También bién puedes ingresar por la tienda del costado, es raro pero es posible.",positivo,0.4638999998569488,11.0,positivo,,
3032,Plaza Vea,Retail,5,Todo en orden encontré lo q buscaba,muy positivo,0.4697999954223633,6.0,positivo,,
580,Claro,Telecomunicaciones,4,"La atención es excelente, pero siempre hay como mínimo una hora de espera",positivo,0.4912000000476837,9.0,neutral,,
3590,Ripley,Retail,4,"Tienda que cuenta con varios modelos en las secciones para damas y varones. La sección de damas está en el primer piso y la de varones está está en el segundo donde también se encuentra la sección de electrodomésticos, audio y video, y ropa deportiva. En verano cuenta con un un buen sistema de aire acondicionado que lo hace un ambiente fresco que permite realizar las compras con comodidad.",positivo,0.4347000122070312,6.0,positivo,,
2902,Plaza Vea,Retail,5,Excelente lugar. Ordenado y limpio,muy positivo,0.4803999960422516,22.0,muy positivo,,
3569,Ripley,Retail,4,"Esta es uno de los locales de tiendas por departamentos de Ripley. Es un local inmenso de varios pisos y vende de todo, desde ropa para niños hasta artefactos.",positivo,0.4043000042438507,6.0,neutral,,
4341,Wong,Retail,1,Wong ha sido nuestra extensión del hogar. Está muy bonito. El apoyo y la atención del Nuevo Wong habría que mejorarla mucho. Desde la persona que recibe en la puerta. El nuevo personal debe recibir capacitación.,neutral,0.3497999906539917,6.0,neutral,,
1711,Metro,Retail,3,"El baño es un caos. Hay algunos productos que ya no encuentro y antes si habían. Como en todo metro esa letra pequeña de ""solo con tarjeta bonus"" fastidia al momento de comprar, hay algunos productos que ni lo tienen y te malogran el día cuando ya estas en caja por pagar, deberían ponerlo mas notable.",negativo,0.4997000098228454,4.0,negativo,,
559,Claro,Telecomunicaciones,2,"Se demoran mucho en la atención. Sin embargo, debo reconocer que van mejorando todos los años. Los planes que ofrecen son buenos y tienen buenas soluciones",negativo,0.325300008058548,24.0,neutral,,
1503,Falabella,Retail,4,"Saga esta con buenas ofertas en todo lo navideño con 30 por ciento de des tengo igual q otros artículos, hay buena atención cuando preguntas algo a los empleados del sótano tiene una bonita vajilla q la cambian constantemente en la caja te avisan cuando hay productos q están super rebajados y últimamente regalan unas láminas vistosas por la compra de cualquier producto así sea mínimo estas láminas estaban en meses atraz en 19 soles. Visite ayer 15 de octubre 2024.",muy positivo,0.440200001001358,6.0,muy positivo,,
3831,Scotiabank,Banca,1,Numero de telefono no existe ????? Que tipo de banco son ?????,negativo,0.3946000039577484,4.0,muy negativo,,
1616,Interbank,Banca,5,Solo fui al cajero..veo que hacen cola,neutral,0.4551999866962433,9.0,neutral,,
3872,Scotiabank,Banca,5,Me ayudaron a resolver un problema con una cuenta (ayuda que fue negada en la agencia de República de Panamá). Debe ser la agencia con mejor atención de Scotiabank. Es la excepción frente al decepcionante servicio que suele tener Scotiabank. Una pena siendo un banco grande.,positivo,0.278899997472763,4.0,positivo,,
3428,Ripley,Retail,4,Bonito lugar pero algo confuso si es la primera vez que vas.,positivo,0.4611000120639801,6.0,neutral,,
310,BCP,Banca,1,Quien coloca un cajero con el pad numérico tan expuesto y a 1 metro y medio de la cola donde cualquiera puede ver la clave. Se ve claramente que es más grande que el muro divisorio y la paralela de selección es aún más grande. Da total sensación de vulnerabilidad de datos e inseguridad.,muy negativo,0.4821000099182129,6.0,muy negativo,,
46,BBVA,Banca,3,"El nuevo diseño minimalista, similar al que inicio Interbank, contrasta con la deficiente atencion del personal de estaoficina principal del banco, ni siquiera hay un encargado o responsable ante la ausencia del gerente de oficina por vacaciones, y el problema que reporte sin solucionar, ha demejorado el servicio de este banco.",negativo,0.4695000052452087,4.0,negativo,,
432,Claro,Telecomunicaciones,3,Lo malo esperas por la cola por el covid pero puedes sacar cita por Internet el día la hora y fecha te programan para que vayas y no esperes mucho,negativo,0.4241999983787536,9.0,neutral,,
807,Entel,Telecomunicaciones,1,No hay entel bueno.,negativo,0.4568000137805938,4.0,negativo,,
1182,Falabella,Retail,4,"Tienen un pequeño taller donde puedes personalizar tu ropa con bordados, tachas,etc",neutral,0.4632999897003174,6.0,neutral,,
782,Claro,Telecomunicaciones,3,Me solucionaron mi problema de Internet.,neutral,0.3529999852180481,4.0,positivo,,
3951,Tottus,Retail,4,"Buen sitio para pasarlo en familia 😊, parió de comidas, centro comercial Tottus, Outlet ( remate de prendas de vestir buenazo, para todos los gustos).…",positivo,0.4614999890327453,1.0,muy positivo,,
1983,Movistar,Telecomunicaciones,1,La atencion es pesima.,negativo,0.4614999890327453,0.0,muy negativo,,
226,BCP,Banca,1,"He venido cuatro veces y las cuatro veces he intentado sacar efectivo del cajero automático con mi tarjeta Mastercard y Maestro. Muchos sitios web dicen que este banco no cobra comisión por retiro, pero esta ventaja no aplica si el banco no te permite usar tus tarjetas.",neutral,0.4571000039577484,4.0,negativo,,
3355,Plaza Vea,Retail,5,Es una de las pocas tiendas de esta cadena que tienen un buen servicio y cuentan con aire acondicionado ya que se viene el verano,positivo,0.4796000123023987,20.0,positivo,,
3662,Ripley,Retail,1,"En verano y sin aire acondicionado? Si para los clientes es ya extremadamente incómodo, te imaginas los trabajadores?",muy negativo,0.4431000053882599,6.0,negativo,,
2837,Plaza Vea,Retail,4,Tienn varios productos que no encuentras en otros Plaza Vea además tienen Auto Caja para que tú mismo escanees tus compras y pagues con tu tarjeta Genial!,muy positivo,0.4686999917030334,21.0,muy positivo,,
4773,Wong,Retail,5,"Es la primera tienda de la cadena de supermercados Wong y precisamente ahí fue donde funcionó la antigua bodega de la familia. Esta tienda trata de mantener el diseño hogareño y cálido para asemejarse a esas bodegas de barrio antiguas. La atención prestada es muy buena con personal atento y con buena disposición para la atención. El interior de la tienda es amplio y con una variedad amplia de productos de todos tipo nacionales e importados. Este local cuenta con dos niveles, se puede acceder al segundo piso por escalera mecánica",muy positivo,0.4325999915599823,6.0,muy positivo,,
4314,Tottus,Retail,5,Supermercado ordenado y limpio. La distribución de las góndolas es adecuada para un recorrido de acuerdo a las necesidades. Cada cierto tiempo se colocan ofertas en canastas de metal en los pasillos que resultan muy atractivas. El personal es amable.,positivo,0.4873999953269958,10.0,positivo,,
1239,Falabella,Retail,5,Antes se llegaba rápido ahora en época de fiestas el tráfico es horrible,neutral,0.4939999878406524,6.0,negativo,,
2203,Movistar,Telecomunicaciones,3,"La atención es más rápida pero la solución de tus casos demora, el mío ya va por tres meses sin solución, suspendí mi servicio de internet pero siguen facturando",muy negativo,0.4896000027656555,4.0,muy negativo,,
4040,Tottus,Retail,1,"Zapatillas marca Cherokee, lamentable, solo duraron 3 semanas de uso doméstico, tan lindas y cómodas, la suela no resiste las calles de Surco o de Lima en general, se abrió la suela. Según zapatero, mejor compre otro par y de mejor calidad :(",negativo,0.4788999855518341,6.0,muy negativo,,
3578,Ripley,Retail,4,"Surtido en ropa, juguetes, electrodomésticos, hogar, etc",neutral,0.4147000014781952,6.0,neutral,,
4227,Tottus,Retail,4,"Un supermercado muy amplio y con una gran variedad de productos y en muchos casos con buenos precios. Lo único que deberían es mejorar las atenciones en las cajas, pocas cajas para la atención originando aglomeración y disgusto por las largas esperas. A mí en lo personal se demoraron tanto que deje los productos y me retire teniendo en cuenta que solo me faltaba 4 personas para que me atiendan. Sería bueno que en las horas punta coloquen más cajas para la atención.",negativo,0.3817999958992004,23.0,negativo,,
2472,Movistar,Telecomunicaciones,5,"Demoró el ingreso pero todo muy ordenado y una vez que me atendió el ejecutivo fue muy rápida la gestión . Oficina Plaza San Miguel, atienden hasta las 8 p.m",neutral,0.4458000063896179,8.0,positivo,,
952,Entel,Telecomunicaciones,4,Tienda principal de la marca. Está ubicada en la zona financiera de Lima. Es de fácil acceso pero en hora punta se complica el acceso debido al tráfico. Puedes encontrar todos los modelos y planes que busques. Hay asesores para las principales marcas de teléfonos. Puedes pagar con tarjeta.,neutral,0.3461999893188476,6.0,neutral,,
1762,Metro,Retail,5,Fui de noche poca variedad de ropa,neutral,0.3919000029563904,23.0,negativo,,
1481,Falabella,Retail,4,Bastantes cosas en rebaja pero como los precios en general han subido como que no se siente mucho los descuentos. Encontré algo lindo aunque caro.,positivo,0.4133000075817108,6.0,neutral,,
4150,Tottus,Retail,5,"Cenrro comercial especializado en productos para el hogar, con variedad para adquirir productos para la alimentacion, asi como para el aseo, limpieza, ropa y calzado para uso en casa de buena calidad y bajo costo. Se ubica al interior de Jockey Plaza y cuenta con un amplio local, muy bien ventilado, limpio, seguro y muy buena atencion al público.",muy positivo,0.4745999872684479,6.0,muy positivo,,
1783,Metro,Retail,5,"Hipermercado muy completo, variedad y buenos precios, existe un KFC en el 2do nivel, así como un cine adjunto, lugar poco concurrido, también existe un almacén de ropa barata. Todo muy ordenado limpio y seguro",positivo,0.4738000035285949,10.0,muy positivo,,
3427,Ripley,Retail,4,"Buen lugar para comprar, pero deberían ofrecer tarjeta de puntos a cualquier persona que lo solicite con su DNI o Carnet de extranjería y así darse cuenta que tanto consume un cliente por la cantidad de puntos acumulados e incentivar al cliente con un crédito de bien venida, sin trabas y tanto papeleo, para que siga comprando sus productos o hacer canjes de puntos por productos. Es mi humilde opinión en marketing.",neutral,0.4314000010490417,6.0,positivo,,
1320,Falabella,Retail,4,"Hay una gran variedad de productos, pero es un poco complicado encontrar tallas ya que en las oportunidades que e ido siempre he encontrado desordenado, así que hay que estar buscando. Yo recomiendo comprar por Internet o al menos ver el stock de tallas que se encuentra en ese establecimiento.",neutral,0.4643999934196472,23.0,negativo,,
3087,Plaza Vea,Retail,3,Supermercado seguro tranquilo limpio y con buenos precios,muy positivo,0.4959000051021576,15.0,positivo,,
1701,Metro,Retail,3,Cómo en todos los lugares donde eh almorzado en lima siempre ponen música fuerte tanto q apenas puedes hablar con la persona q vas. No eh encontrado lugar donde pongan música suave pasifica o clásica etc. Algo como para relajarte.,neutral,0.4185999929904938,6.0,negativo,,
2684,Oechsle,Retail,4,"Una tienda grande, venden ropa, muebles, calzado, correas, carteras, tvs, tablets, celulares, maquinas para ejercitarse, hay estacionamiento, se encuentra dentro de Plaza Norte en los Olivos, ideal para ir en familia, para relajarse, para ingresar piden carnet de Vacunación, y doble mascarilla, cuídense gente, y diviertanse.",positivo,0.4296000003814697,6.0,muy positivo,,
1327,Falabella,Retail,4,"Tienen muchas opciones en compra de ropa. El tema de las cajas si es un poco demorado ya que no hay suficiente personal. Estan tratandonde incorporar elnpago autoservicio, pero no es muy frecuente",negativo,0.4672000110149383,4.0,negativo,,
1547,Falabella,Retail,5,La tienda por departamentos más completa en San Isidro y cuenta con estacionamiento suficientes,positivo,0.4226000010967254,6.0,positivo,,
2236,Movistar,Telecomunicaciones,1,"Está empresa pone demasiadas trabas para gestionar reclamos, hace hasta lo último para evitar ingresar un reclamo o apelación. Tener en cuenta que los servicios que ofrecen NO son de calidad y ocultan información primordial al brindarlos, como SUELE SUCEDER CON EL INTERNET, ofrecen cambias de velocidad alta y NO realizan preguntas sobre el modem, se debe tener en cuenta que para velocidades altas (más de 60 mb/s) se requiere un modem doble banda para poder recibir la mayor cantidad de velocidad posible que ofrece el servicio, sin un modem de banda ancha no se asegura que el servicio pueda ser más del 60% asegurado de velocidad que ofrecen, algo que para los que poco conocen no se dan cuenta y aprovechan de ello.",muy negativo,0.4864000082015991,4.0,muy negativo,,
2847,Plaza Vea,Retail,4,"Buen lugar para comprar los días de semana . Los fines de semana para abarrotado de clientes y la compra no es agradable. Sin embargo, maneja buena gama de productos desde artículos de primera necesidad, hasta electrodomésticos.",positivo,0.4830000102519989,6.0,neutral,,
1814,Metro,Retail,5,"Es genial porque tiene juegos, mesita, pump it up, ddr , y varios juegos para niños. Tiene un cine económico, sobre todo los martes. Aparte el metro que vende de todo y hasta ropa. En el segundo piso hay otras tiendas tipo oulet y un KFC.",neutral,0.4110000133514404,6.0,muy positivo,,
3021,Plaza Vea,Retail,5,Hay casi de todo!😀😀😀…,muy positivo,0.3797000050544739,6.0,muy positivo,,
3643,Ripley,Retail,5,Estoy en Replay de San Isidro me gusta este lugar porque encuentro muebles que me encuentro en otros replays de la Ciudad de Lima Porque la veo más surtida y porque es más cómodo para poder llegar más rápido de distintas partes de Lima,positivo,0.4657000005245209,6.0,positivo,,
3262,Plaza Vea,Retail,4,Algunos productos no tienen códigos lo que impide su compra.,negativo,0.4595000147819519,4.0,negativo,,
446,Claro,Telecomunicaciones,4,"Atención rápida , no hay mucha gente",positivo,0.4900000095367431,5.0,positivo,,
62,BBVA,Banca,4,Muy buena,muy positivo,0.481900006532669,3.0,muy positivo,,
3675,Ripley,Retail,3,"Hoy me sorprendí de la tacañeria de un grande como Ripley. Fui temprano a esta tienda para comprar un par de cositas para correr y vi como se estaba armando un carrito clásico de pop corn (canchita). Dije buenazo, que bacan van a regalar canchita. Al terminar mis compras vi que una colita se había formado para recibir la canchita entre ellos varios niños. Sin embargo, grande fue mi asombro cuando varios se iban con las manos vacías porque si no mostrabas un voucher de compra mayor a los 109 soles no te daban nada. Uhmmmmmm, hazle entender eso a una criatura. Ripley que paso?",negativo,0.4803999960422516,4.0,negativo,,
414,Claro,Telecomunicaciones,2,La atención es lenta Tienen implemetadas las medidas de seguridad necesarias pero si al costado tienen otro local deberian implementarlo para toda atención y no solo como punto de venta para no tener que demorar tanto La atención del personal buena Deberían tener más variedades de marcas y modelos para venta,negativo,0.4731999933719635,4.0,neutral,,
4542,Wong,Retail,4,"Se puede pasear, cenar y andar tranquilo.",positivo,0.4841000139713287,6.0,muy positivo,,
4575,Wong,Retail,5,"Es un mercado super completo.... precios variados así como marcas variadas... voy particularmente por el área de cafetin, q siempre venden helados dulce pasión, y tienen ofertas a veces de 2x1. El sabor de estos helados es exquisito, mis sabores q recomiendo es el brownie, pie de limón, coco, tres leches. Son como si te comieses el dulce pero en versión helado..",muy positivo,0.4738999903202057,6.0,muy positivo,,
1828,Metro,Retail,1,Buena lo único ques pediría es que por favor me den una tarjeta de metro,negativo,0.4614000022411346,6.0,positivo,,
1565,Falabella,Retail,5,"Lugar tranquilo,encuentras productos que a veces no hay en otros SAGA...nada de cola al pagar..👍👍👍👍…",positivo,0.4781999886035919,9.0,muy positivo,,
1446,Falabella,Retail,1,"Me robaron la mochila y de tantos trabajadores ninguno vio nada y demoraron en ayudarme con más imágenes de la camara, u.u",muy negativo,0.4771000146865845,4.0,muy negativo,,
2893,Plaza Vea,Retail,5,"Variado, accesible, con ofertas!!!",positivo,0.4544999897480011,11.0,muy positivo,,
1467,Falabella,Retail,4,"Bueno y surtido. Mas decente que los demas Saga. Ahora hay muy pocos vendedores y todos conversando entre ellos. Muchos productos chinos de mala calidad, ropa de 1$ que la venden a $20. Demasiado sobreprecio.",muy negativo,0.448199987411499,6.0,negativo,,
1044,Entel,Telecomunicaciones,1,Buen local pero mala y demasiada demora 3n la atenvion,neutral,0.3589999973773956,20.0,negativo,,
777,Claro,Telecomunicaciones,2,Nada malo como todo operado,positivo,0.4226000010967254,4.0,positivo,,
